final_text,label,confidence
Keceriaan anak-anak di Pandeglang seusai menyantap makan bergizi gratis (MBG) yang tata kelolanya terus diperbaiki menyusul sejumlah insiden keracunan. #Dikbud #AdadiKompas https://t.co/sA8WAQuIO1,negative,0.6116120076687698
Keceriaan anak-anak di Pandeglang seusai menyantap makan bergizi gratis (MBG) yang tata kelolanya terus diperbaiki menyusul sejumlah insiden keracunan. #Dikbud #AdadiKompas https://t.co/3OXD6vqSQ7,negative,0.6116120076687698
Langsung Cicipi Menu MBG Guru di Makassar Terkesan: Masyaallah Ini Bagus Sekali https://t.co/hQzxAktAW5,positive,0.4692483223079846
@ThatSun510 @grahesa0610 @StopPlandemit @TedInvestigasi @dokter_kampung @SumandoGaek @mulkanjabariyan @mamakchayank @BukanAntarkota @ranglasi @seekracle @MiraninonLita @NajwaShihab @prabowo @ch4o5Myth @Faraz_kepri @pongrekundharma @FirmanSentosa22 @honeeyyda @hanan052020 @LtdAkbar @daddyyuki @BabehAldoAje135 Kill gates mah ngga minat2 amat ama MBG niat awalnya emang mo jualan vax,negative,0.5431506100888919
@ARSIPAJA sdh biar urusan ini hoak mbg pemerintah yg menanggulangi jgn lg sipil malah akan terjadi perpecahan jgn ikuti gaya politiknya jokowi sampe aekarang malah terpecah rakyat,negative,0.5675051149466862
MBG hadir bukan untuk impor tapi untuk dukung petani lokal. Setiap piring yang dibagikan ada keringat petani kita di baliknya SMAN 1 Cimarga PBNU Patriot Pendidikan Kepsek #BornOfStarlightHeeseung #PeiEnWithGuerlain https://t.co/retYOBN8Bw,positive,0.5557256382474192
Pemerintah Papua berusaha memberikan MBG dengan gizi dan nutrisi seimbang untuk anak #PapuaDalamHatiNegeri https://t.co/YAfJjLL1Be,positive,0.4749535741977727
Di dapur barak makanan diperlakukan serius karena terkait langsung dengan daya tahan hidup. MBG seharusnya juga menjadi sistem pangan nasional yang terukur. #Opini #AdadiKompas https://t.co/FtSM1URj4S,positive,0.4934287099355107
Menjalar! Program MBG Bikin Masalah Puluhan Anak SMP di Laguboti Diduga Keracunan Makanan - https://t.co/CVBUoOAIn3 https://t.co/HXwVKz8Lhf,negative,0.5226322743871828
Orang yang ngitung 2+8=11 ini? Kalian biarkan ngitung menu MBG? ,negative,0.47088121027478136
Eksklusif: BGN Cuma Bisa Serap Anggaran MBG Rp 28 Triliun Tahun Ini https://t.co/FnDyY2gJvx via @InvestorID,negative,0.421886242506341
@rseocita Kerja tim buat mutu MBG solidnya kayak Prabowo,positive,0.5503893775845626
rebutin aku gusy mbg atau ut https://t.co/bcKLT1Mz5g,negative,0.5176434725223981
@grahesa0610 @StopPlandemit @TedInvestigasi @dokter_kampung @SumandoGaek @mulkanjabariyan @mamakchayank @BukanAntarkota @ranglasi @seekracle @MiraninonLita Menarik nih @NajwaShihab &amp; BG membangun Narasi tidak sejalan dengan MBG. Tapi sepakat dgn Narasi BG untuk lebih fokus ke Vaksinasi ketimbang MBG. Ayo mana nih bajer2 @prabowo serang dong mbak Nana yg kontra MBG https://t.co/zyq7QeuRVi @ch4o5Myth https://t.co/SsixeMER7X https://t.co/1ZMxfJKyRZ,positive,0.4300397049349915
Di dapur barak makanan diperlakukan serius karena terkait langsung dengan daya tahan hidup. MBG seharusnya juga menjadi sistem pangan nasional yang terukur. #Opini #AdadiKompas https://t.co/Sw5cpEJATc,positive,0.4934287099355107
Badan Gizi Nasional (BGN) mengingatkan Satuan Pelayanan Pemenuhan Gizi (SPPG) tak mengakali anggaran makanan bergizi gratis (MBG). Jangan coba-coba anggaran bahan baku MBG itu dipangkas atau di-mark up. #MakananBergiziGratis #MBG #BadanGiziNasional https://t.co/8G0k3qXwEU,positive,0.48218695496261293
Presiden Prabowo sebelumnya meminta agar program MBG dipercepat dengan target menjangkau 80 9 juta penerima manfaat di seluruh Indonesia sebelum akhir tahun.,positive,0.6818405979503974
Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menjelaskan alasan lembaganya mengembalikan Rp70 triliun dari anggaran program Makan Bergizi Gratis (MBG) kepada Presiden Prabowo Subianto.,positive,0.45133307565579817
@kumparan Gubernur banten meminta unt MBG di sma 1 cimarga ditambah 2 batang rokok,negative,0.6323399233023753
@kanaladelme gk sabar dapet mbg upi jg besok,negative,0.5166163792001692
BGN tidak tutup mata dengan korupsi. Justru kami pastikan setiap rupiah untuk MBG digunakan dengan transparan dan diawasi ketat. Program bagus harus bersih juga. #LanjutkanMBG #ByeonWooSeok #LoveYourW2025 Panas Inka Merokok Muhammadiyah https://t.co/dKEX4bbeHW,positive,0.5638852436949376
kalo dibanding dana mbg,negative,0.4714484739646394
Korban keracunan MBG di SMP N1 Laguboti terus bertambah. Sudah sekitar 80 siswa menjadi korban dan diperkirakan jumlah ini ini masih terus bertambah. Sementara kondisi RSU HKBP Balige sudah full Rabu 15 Oktober 2025 https://t.co/wUx8eXjU5I,negative,0.6967408781818775
@PartaiSocmed Gimana kl MBG di SMAN 1 Cimarga ditambahin 2 batang rokok. Biar 630 siswanya gak mogok lagi.,negative,0.5268963015538293
go MBG! Kami selalu support dari awal sampe akhir https://t.co/Iv5Ak9MqjP,positive,0.5913682128654612
Alhamdulillah keluarga gue Muhammadiyah belajar agamanya bener bener logis dan tafsir nya jelas. Gak ribet dan gak banyak aturan yg penting kayak dijelasin di Al Quran. Plusnya lagi kalo udah bulan puasa takjil buka sama sahurnya BUSET 4 sehat 5 sempurna MBG KALAH JAUUUH,negative,0.6573759759651987
Banyak ambulan lewat gara-gara mbg,negative,0.48523184546351383
Daging MBG. Untung aja tadi anaknya ngga makan parahhhh https://t.co/s3lA7wtE8I,negative,0.535894151188068
Ibu kepsek cuma ngasih pelajaran ke siswa malah di nonaktifkan. Itu MBG ngasih racun ke siswa sampai mau pada modar kagak di nonaktifkan tuh mbg ,negative,0.6803350878220299
@roridisini @ARSIPAJA Nah itu.... yg jadi masalah kan ini. Dana nya cuma 6500 dari yg seharusnya 10000. Ini beneran kejadian di lapangan. Di awal program dana MBG 15000 tapi disesuaikan jadi 13000 disesuaikan lagi ke 10000. Tapi yg sampe ke dapur cuma segitu. https://t.co/CxNJNiQ3ZY,negative,0.4875572140228938
@tempodotco Lucu jg negara kita ya belajar tentang MBG(Tata kelola) sampai singapura padahl Ahlinya semua jg ada di Negara kita knp gk belajr dr usaha catering yg punya SOP yg puluahn tahun melayani pertambangan batu bara dll,negative,0.6812289338537589
@kompascom MBG lebih penting dari gedung sekolahan / sarana pendidikan isi perut dan isi otak harusnya seimbang .,negative,0.43646779787493123
@rseocita Upgrade MBG bareng pasti lebih seru sama Prabowo,positive,0.6550834141867865
@robikn Setiap hari di tv beritanya pembunuhan mbg &amp; kabinet laknat,negative,0.5443319027605562
salut! MBG beneran inovasi yang kita tunggu https://t.co/3ROdA9vY49,positive,0.5462720004477403
@ifti_tahida Tingkatkan mutu MBG biar makin solid bareng Prabowo,positive,0.7412757407475221
@yelawpink Ternyata kasus mbg sing rak ketauan luwih akeh ya,neutral,0.4840321769387672
ajg perutku langsung sakit abis makan ayam mbg amis bangsattttt fuckkkkkk,negative,0.5265896160117923
Setelah MBG Purbaya Ancam Tarik Anggaran Program FLPP https://t.co/dCwZTUMl7z via @InvestorID,positive,0.662806268083779
Contoh nih Menu MBG di Ketapang Kalbar https://t.co/poSPiWND4d,negative,0.4215113639057929
BGN Ungkap Alasan Susu MBG Belum 100% Produksi Lokal https://t.co/fWTpdbawGu,positive,0.42689621996846194
Demi Sukseskan Program MBG di Indonesia TNI AD Kirim Personel Pelajari Manajemen Makanan Militer Singapura https://t.co/bHRyvjaxVW,positive,0.5421437404346824
Ribuan anak keracunan MBG krn salah urus. 67 santri tutup usia 5 santri difabel disisa usianya krn 'dosa konstruksi &amp; kelalaian manusia. Tradisi unik di pondok keagamaan tertentu yg selama ini tak disorot media lalu ditayangkan @TRANS7 &amp; memantik gempa hingga https://t.co/puHh0GHxn5,negative,0.632376920684378
TEMANGGUNG Komandan Kodim 0706/Temanggung Letkol Inf Hermawan A.N M.Han. melakukan Sidak di dapur SPPG Mahkota Raya Crew salah satu penyedia Program MBG bagi ribuan pelajar di Temanggung. Sidak dilakukan pada Rabu (15/10/2025) https://t.co/2e8qpXlsAT,positive,0.46066825027504954
@rseocita Biar lebih berkualitas yuk tingkatkan mutu MBG bareng Prabowo,positive,0.7006292673268898
@detikcom Kawal MBG bukan untuk mencari salah tapi memastikan manfaatnya benar-benar sampai ke anak-anak Indonesia. #LanjutkanMBG,negative,0.5515530989274763
@vekspa review day 1 makan mbg,neutral,0.46747692813390873
Ombudsman Republik Indonesia (ORI) turut mengeluarkan laporan mengenai keracunan massal yang diduga terkait dengan program MBG ini. https://t.co/nTMS5H3sd1 https://t.co/QYE7SivsDT,positive,0.6370128768543267
Meskipun program ini bertujuan untuk memberikan makanan bergizi kepada siswa namun insiden ini mengungkapkan kelemahan dalam pengelolaan dan pengawasan yang harus segera dievaluasi agar tidak ada lagi korban di masa depan. https://t.co/nTMS5H3sd1 https://t.co/FgTfjGWmNF,negative,0.5836833294184702
Ombudsman juga mendorong agar program ini dihentikan sementara di wilayah yang mengalami insiden kesehatan hingga evaluasi dilakukan dan standar keamanan pangan dipastikan. https://t.co/nTMS5H3sd1 https://t.co/RUm8TocdFj,negative,0.4645162845932776
Kejadian ini menjadi peringatan serius mengenai pelaksanaan program MBG. Ombudsman Republik Indonesia (ORI) menemukan adanya potensi maladministrasi. https://t.co/nTMS5H3sd1 https://t.co/ckUjmaiWwr,positive,0.4743891839276173
Tragedi keracunan akibat Makan Bergizi Gratis (MBG) di Jawa Barat kembali terulang. Kali ini ratusan siswa di SMPN 1 Cisarua Kabupaten Bandung Barat menjadi korban keracunan pada Selasa 14 Oktober 2025. https://t.co/nTMS5H3sd1 https://t.co/FtLMu482Ha,negative,0.6184082606412478
@SakuraStayed Woooook mbg aku mana wooook.,negative,0.5176434725223981
program keren nih sukses trs mbg https://t.co/9czI4Ff9VX,positive,0.6743259982833396
https://t.co/fgouSb1xb8 Bupati Barut dukung peningkatan kualitas SDM dan penurunan stunting melalui MBG,positive,0.622268178675675
Di umur berapa maraneh tahu klo MBG teh singkatan dari Moal BaleG? ,negative,0.4762201256428621
Jelang satu tahun pemerintahan Presiden Prabowo F-PDIP menyebut langkah rekonsolidasi nasional dan program pro-rakyat layak diapresiasi. Namun PDIP juga soroti sejumlah kekurangan MBG hingga Danantara. https://t.co/8Z1FZ9tkQ8,positive,0.5620010075930508
siswa penerima mbg,negative,0.5516513307555081
I mean orang normal mana yang niat nge dm cuma mau bilang MBG bagus loh ,negative,0.4505493009880001
Prabowo ketika rakyat minta stop MBG,negative,0.6366906694532328
@lokatvnews MBG tidak pernah merusak standar gizi anak tetapi MBG berusaha memperbaiki gizi anak. #LanjutkanMBG,negative,0.5414835459569758
@kompascom enakan nasi padang daripada mbg,negative,0.577466504823354
mantap! MBG bikin hidup lebih asik https://t.co/ZakJ5kACbx,positive,0.5928025478826625
dukung abis! MBG bisa jadi solusi terbaik buat semua https://t.co/inaTD6305p,positive,0.524001208799296
Dapur yang higienis makanan yang bergizi dan chef yang profesional itulah MBG! ‍ #LanjutkanMBG #엔하이픈_희승 LYKN LAST TRACK OF D&amp;D PLEDIS PROTECT JUNHUI https://t.co/VdGyEQqwLV,positive,0.5608710160265954
@muktiahmad56 @arroyanmghfrn_ Tidak benar ini nyatanya kasus keracunan mulai berkurang dan menu MBG terus membaik. #LanjutkanMBG,negative,0.45409104710029863
Tidak di sangsikan bahwa @Prabowo punya niat tulus &amp; ingin memenuhi janjinya utk memberikan MBG kpd siswa Indonesia. Hny saja kita jg mengerti kalau negara sedang punya hutang banyak dan kelola MBG juga hrs direncanakan dgn matang dulu. Jadi MBG sebaiknya dipending saja.,negative,0.4584965650436632
go MBG! Kami selalu support dari awal sampe akhir https://t.co/Yy2ROXIgCK,positive,0.5913682128654612
panganane kucinge presiden ae jelase lebih larang teko MBG,negative,0.5794658758835388
full support buat MBG pasti oke https://t.co/ulOoycIJor,positive,0.6097370982013038
@wonderoyals iyaaaa mana bnyk yg gk amanah tau sih klo pendidikan jg psti ad yg gk amanah TAPI better than MBG Please,negative,0.6963782519353123
@NarasiNewsroom Pemerintah Indonesia terlalu buru - buru &amp; tanpa melibatkan DPR dalam merencanakan program MBG lihatlah Singapura program MBG telah menjadi program Mr. Wong tp baru thn 2026 di jalankan karena melalui proses yang matang dan teliti seperti subjeknya siapa anggaran &amp; sistemnya. https://t.co/vuUlxcD9Ac,positive,0.5129794857425036
Program MBG &amp; Koperasi Merah Putih bukti perhatian nyata Pemerintah di Papua #PapuaSejahtera #PapuaMaju #PapuaIndonesia #ProgramMBG #ProgramKoperasiMerahPutih #ProgramNyataUntukPapua https://t.co/FUkEMjPAw5,positive,0.664174336351375
Program MBG terus berjalan dengan evaluasi dan perbaikan berkelanjutan https://t.co/sMMGVoo8oU,positive,0.4424338880513052
@najarave_ nggaa diriku kan ga dapet mbg na ,negative,0.506479052517099
@maincha276 Halo kak aku mau tanya tentang SPPG MBG lewat dm boleh kah kak? Terimakasiiih,negative,0.42544518819687976
List anak kband yg ikut antri mbg,negative,0.748369837230349
@JukiHoki Jadi MBG,positive,0.42031603285435065
@neo_k00k33 Kepsek guru dan semua pengurus di sekolah berusaha membina para siswa. Eh yg membina malah disanksi dinonaktifkan Maksudnya apa ya gub? @banten_pemprov @Kemdikdasmen #SaveKepsek Ini gokil kali komennya abis maksi MBG langsung sebat https://t.co/I3lun75v8Z,negative,0.4424895534104551
@frabbenyy @ulil_f4 @turn_base_debat @ardisatriawan ga dpt mbg dulunya,negative,0.4665366100053971
@JukiHoki Nampan MBG,neutral,0.4204438841112402
sukses terus ya! MBG langkah tepat buat masa depan https://t.co/nq6hoOWtbZ,positive,0.454205754203099
@Hortensiera orang kayanya kalo aku blg itu makanan mbg juga bakal percaya wkwk,negative,0.5230729775450228
Rezim sekarang ngeliat kasus yg buruk dgn contoh keracunan MBG &amp; pelecahan seksual hanya sebatas angka bukan ngelihat disisi kemanusiaan &amp; efek yg diderita pada korban!!!,negative,0.6435207822392959
@ExKsatria @FuzaFirdaus 1. MBG 335T 2. kopdes 80T (bahkan bisa ratusan T tergantung plafon yg dianggarin) 3. anggaran aparat naik signifikan 4. jumlah K/L membengkak 5. dividen BUMN 80T lenyap karna DANANTARA itulah sebab hak daerah dirampas 222T (2026) dan 50T (2025),negative,0.4903740747569547
mbg pastinya bikin hidup lebih baik https://t.co/1J7110KgI6,positive,0.7395069961210792
program MBG bisa bawa perubahan positif kita dukung https://t.co/lI3CAGPiYm,positive,0.5988347039434703
Diserang Isu Tak Sedap SPPG di Makassar Ajak Guru-guru Masuk Dapur dan Cicipi Langsung MBG https://t.co/QRHCXWSw9v,positive,0.4817059707661089
MBG = Makan Basreng Gratis ,neutral,0.4253968729299405
@arroyanmghfrn_ Wingi sing MBG wes nganti diundang rapat DPR we praktike ora ono perubahan blas,negative,0.4816878629153013
Badan Gizi Nasional (BGN) mengaku belum bisa menyerap seluruh anggaran program Makan Bergizi Gratis (MBG) tahun ini. Jadi sekitar Rp70 triliun bakal dikembalikan ke Presiden Prabowo Subianto.⁣ ⁣ &gt;&gt; https://t.co/8txg3UjtDt #detikfinance #anggaranmbg #MBG #BGN #Prabowo https://t.co/jaESfHpwEm,positive,0.4840901504642059
Ibu-ibu berani turun ke jalan di depan Badan Gizi Nasional. Tuntutan utama Segera stop program MBG yang dinilai merusak standar gizi anak. Keterlibatan publik mengawal kebijakan. #lokatvid #lokatvnews #AksiIbu https://t.co/8JX0kTE148,negative,0.4668134290037938
@Umar83638540 @somexthread Pemerintah sudah menyediakan lapangan kerja meski tidak bisa menyerap seluruh tenaga yang ada. Kalau ada prestasi juga dapat sekolah gratis dan juga MBG. #LanjutkanMBG,positive,0.45344053603940915
Cosplay rantang MBG juk,neutral,0.4204438841112402
@Cxvyg hbis mkan mbg kmu ya,neutral,0.4840321769387672
@DjolaFix @KwanBak56614 Evaluasi MBG itu lebih penting daripada mempertahankan Gengsi karena ketidaksiapan SDM MBG yang menjadi prioritas utama dipertaruhkan Gambling walaupun Apple to Apple nya dg Statistik yg jelas disitu ada sisi kemanusiaan,negative,0.5790029075937381
@si_umbi @ARSIPAJA Serius. Saya jual menu ayam. Ayam 900g potong 16. Lengkap dengan nasi dll. Dengan hpp dibawah 8000. Tapi ya saya jual 21rb sebelum pb1. Kan saya cari untung bukan MBG. Kalau tanya kenapa hpp bisa murah ya karena semakin banyak yg dimasak akan semakin murah cost nya.,negative,0.5295281036536607
@ifti_tahida Jadikan MBG role model mutu yang keren bareng Prabowo,positive,0.7339534684143113
Makanya menurutku seharusnya MBG ini ga dipukul rata biayanya. Dilihat lagi harga di daerah terkait bagaimana apakah memungkinkan dengan 10.000 mencakup semua itu? Banyak yang perlu dikaji. Menu pun seharusnya ada pantauan yang lebih baik lagi.,negative,0.5081177013320116
Deket rumahku nasi 10.000 isinya ayam fillet/potong kecil nasi sayur/mie itu tok. Dapet info dari kenalan MBG itu 15ribu jatahnya 10ribu untuk makanan. Ini sebetulnya yang agak mencekik yang pengadaan ga nutup operasional lah intinya.m,negative,0.5847808415871398
@jawafess lucu banget kylian MBG,positive,0.4267121115729844
Alhamdulillah dapet mbg kedua kalinya,positive,0.47783281589716053
Sudah 1.700 Korban Keracunan MBG 107 SPPG Bandung Barat Belum Punya Sertifikasi Higienis #Kesehatan #AdadiKompas https://t.co/vJMmxumOqF,negative,0.5970067794542211
@detikcom Kasus ini harus jadi alarm untuk memperkuat pengawasan di semua daerah. Program baik seperti MBG tetap perlu diteruskan dengan standar keamanan yang lebih ketat. #LanjutkanMBG,positive,0.5799652971753169
terus semangat! Program MBG emang keren banget https://t.co/uX7ZBb88MU,positive,0.6390669948815336
@ferizandra Setiap kejadian harus jadi pelajaran untuk memperkuat standar dapur dan distribusi. MBG tetap penting agar anak-anak Indonesia mendapat gizi yang layak dan aman. #LanjutkanMBG,positive,0.5212563692018506
@binlatif @GOAL_ID Yang tolol itu yang bisanya nyinyir tapi tidak bisa ngasih solusi selain terik sto* mbg yang ada diotak cuma caci maki ke MBG. #LanjutkanMBG,negative,0.5814155710310679
@detikcom Keterlibatan masyarakat penting agar pelaksanaan MBG tetap bersih efisien dan berpihak pada rakyat. #LanjutkanMBG,positive,0.4852037378909289
@tvindonesiawkwk kalo gt aq jg maw dapat MBG,negative,0.5138391937295829
semangat buat MBG masa depan cerah https://t.co/pT6Mul7ggH,positive,0.5551713475901606
@uangcentil dikasih mbg gak?,negative,0.585347498465888
@detikcom Keracunan bukan alasan untuk berhenti tapi panggilan untuk berbenah. MBG tetap dibutuhkan demi gizi anak bangsa. #LanjutkanMBG,negative,0.46400327270217767
@ferizandra Kasus seperti ini harus diusut tuntas dan jadi bahan evaluasi nasional. Namun program MBG jangan dihentikan cukup perbaiki sistem pengawasan dan keamanan pangannya. #LanjutkanMBG,positive,0.4314516097884447
mbg hari iniii @gadjah872911712 https://t.co/vjL1FUpmKo,negative,0.4223266150536189
@detikcom Kawal terus MBG agar berjalan transparan aman dan tepat sasaran. Program baik harus dijaga bukan dijatuhkan. #LanjutkanMBG,positive,0.6181991702284306
@tvOneNews @DPR_RI masalah keracunan MBG kalian mingkam dan pura2 buta dan tuli,negative,0.5182710718760027
@vctrkmng Ini agak tolol sih komparasinya yakali cost MBG di compare sama mekdi meski budget MBG nya gak ngotak tapi ini terlalu ga ngotak juga komparenya ,negative,0.6596514708761854
34 Siswa Keracunan Usai Santap MBG di Toba Diduga Akibat Buah Semangka https://t.co/l0cOqRs0jT #MBG #SMPNegeri1Laguboti #Toba #keracunan #BITVONLINE,negative,0.5831751773729204
@jamalbaagil Polanya sama kayak yg gak setuju program mbg langsung dicap sebgai pemecah belah bangsa dan provokator,negative,0.5853320451572733
MBG belum jalan di Pulau Tidung. Anak-anak masih beli makan sendiri warga tuntut kejelasan. #MBGTertunda #PulauTidung #GiziUntukAnak https://t.co/kM3wrmbDR2,negative,0.5226052162698169
Dalam sebulan lebih dari 1.700 pelajar hingga guru di Bandung Barat jadi korban keracunan makanan bergizi gratis. #Kesehatan #AdadiKompas https://t.co/FHzmKpJKMa,negative,0.5504941241849783
dukung penuh mbg hebat banget sih https://t.co/X4G6NRVntd,positive,0.5901120037711484
korban mbg dan korban sa cuman angka tunggu aja karmanya nanti anak cucu lu jd korban. anjg,negative,0.7385880053823641
Mbg nih brp sih gajinya? Mikir ini program jalan terus apa kagak kalo kagak ya gk mau pindah dr kerjaan yg skrng dan gue udh spaneng duluan liat dapur2 mbg yg gk jelas. Apalagi pencucian tempat makannya,negative,0.6514611286082663
@kompascom MBG bukan bisnis.. berarti politis..,negative,0.5087870892692014
MBG (Makan Bersama Gallagher),negative,0.5121557700957424
@Far_away90 @Morodi28 @ubicilembucimbu @zzrrrq @verozika @Stakof Iya kak 67 nyawa yang gugur ketimbang dengan santri yang belum kebagian jatah gugur ditimpa beton kan cuman 0.00 sekian persen yak? Template banget ya genk oke gas ngga MBG ngga kasus begini ITU KEJADIANNYA CUMAN SEKALI LHO KAN YANG NGGA KEJADIAN LEBIH BANYAK LAGI hoaahmmm,negative,0.42913023666337163
@zy_zy_lestary Alhamdulillah banyak yang merasakan manfaat MBG,positive,0.5220772704389095
Dalam sebulan lebih dari 1.700 pelajar hingga guru di Bandung Barat jadi korban keracunan makanan bergizi gratis. #Kesehatan #AdadiKompas https://t.co/gTSxgHuyAf,negative,0.5504941241849783
@zyprazx minum susu dari mbg keracunan saaad,negative,0.5190095143098543
@kamto_adi Saya pernah dengar di radio soal penjelasan dari staff AU lanud Halim yg sdh merencanakan dapur kapasitas porsi bahan baku tenaga dan vendor di awal2 peluncuran program MBG ini. Jd gak kaget klo skrg TNI ikutan kelola MBG.,negative,0.44643054656895625
@iwhyiic @prabowo Wok mau mbg,positive,0.5783187207951016
let's go MBG gebrak inovasi trus https://t.co/K27FDAlyeR,positive,0.545286716367867
@ARSIPAJA Awal mbg terimakasih pak prabowo. Ketika ada kasus keracunan jangan sangkutin sama prabowo https://t.co/1y6NGjthag,negative,0.4310539154106695
@KedaiKupiSareng @tempodotco Korupsi Dana Haji MBG yg masih bermasalah Kenaikan Uang Reses DPR Ijazah Jokowi dan Gibran Apalagi ya?,negative,0.4960241175247349
Jika korban keracunan MBG mencapai 11.000 anak tentu ini bukan sebuah kebetulan melainkan karena buruknya tatakelola MBG di tingkat lapangan. Pak Presiden @prabowo perlu turun tangan kelihatannya. Jangan biarkan kasus keracunan MBG ini menjadi bencana nasional.. Cc. @Gerindra,negative,0.48160252556493727
@ARSIPAJA emang bner banyak fitnah terkait MBG. Gw ngomong gini pasti dikomen yg kontra mbg minimal 2 akun udah hafal gw,negative,0.4855358390362444
Program makan bergizi gratis (MBG) makanan apa saja yang enak yach buat MBG - https://t.co/f4QZSbwBpg https://t.co/tDYxdYroBF,positive,0.5171571159422137
UDAH KAYAK MBG COKKK KORBAN2 HANYA DIANGGAP SEBAGAI ANGKA KECIL,negative,0.507082662498361
@kersopesawatgm1 @prabowo kasih MBG mbako semprol tingwe di sekolah .. generasi berprestasi mulut ngebul..,positive,0.4667878520201432
Sebagai sekolah penerima mbg day 3 sejauh ini respon positif anak2 juga suka ga ada kercunan dan makanan enak karna gurunya kebagian nyicip. Cuma kalo tujuannya utk mencegah stunting emg kurang tepat. Lebih ke menyediakan makan yg layak dan real food aja si buat anak,negative,0.5616757065102445
Apa Itu SLHS? Tentang Sertifikat Wajib yang Dimiliki SPPG MBG https://t.co/fhGGqc9fV6,positive,0.5235111808288112
MBG gausah difitnah juga udh keliatan jeleknya,negative,0.45016353884384513
@eseonghyon iyah kayanya makanan kemarin itu ketuker sama mbg deh sampe ga enak begini ,negative,0.5206924652264646
@Vitarianti05 @mickeydict @amandamanopo bener bahkan netizen seindo pada suka n nungguin kerandoman mereka sampe pada nagihi menu MBG lakiknya yg gasuka hanya kelompok seupil kok,negative,0.5247551213587917
Hahhhh???? Kok presiden ngitungin mbg??? Kita gk punya ahli gizi kah??? Lagian yah emang ngerti itungan soal makan bergizi??? Wong 8 + 2 aja 11 kok.....,negative,0.5611513663171207
Untuk 630 siswa SMAN 1 cimarga for MBG nya susu di ganti rokok aja yah pak @prabowo https://t.co/8havHc1DSB,negative,0.5440320630947648
@Urrangawak Pesen pak apa MBG gak sekalian dapat rokok sama kopi sekalian?,negative,0.5708761918456142
@tempodotco Mirip ky MBG. Yang keracunan ribuan pemerintah &amp; BGN bilang itu cuma kecillll sekali scr angka tp tidak bagi anak2 yang keracunan. Begitu jg korban kejahatan seksual. Mgkn hanya kecil presentaseny tp itu sangat menyakitkan buat korban. Mmg tidak ada empati sj menteri agama ini,negative,0.6325048444446608
Yang gede mah anggaran MBG,negative,0.5059181545453303
@KangManto123 racun dari mbg mulai mewabah ke mana2....,negative,0.8650796585799828
@KwanBak56614 @MyName_isMario Ada banyak Video n Mime sprt diatas beredar utk menutupi banyaknya korban keracunan MBG di berbagai daerah. Pemerintah yg Bebal membayar Babi² Hutan untuk membuat MBG terlihat sukses dan aman mengandalkan kedunguan² mereka. https://t.co/9VyjcEw88n,negative,0.5414924952313825
70 orang keracunan MBG petugas nya juga kena 1 orang,negative,0.5487418168636292
@abu_waras Andra soni ngawur ga tau peraturan sekolah. Ogoan caper mestinya bukan kepala sekolah yang di pecat tapi orangtua murid di beri peringatan agar mengawasi anak yang nakal. Itulah anak waktu kecil ga makan MBG jadinya begini jadi anak bandel. Mungkin terlalu di manja oleh ortu.,negative,0.6175015843121819
Berat badan naik semangat belajar meningkat dan uang jajan bisa ditabung. Cerita sederhana dari SDN 07 Pulogebang ini bukti nyata kalau #MBG bukan sekadar program tapi investasi masa depan bangsa #LanjutkanMBG https://t.co/plUSPDCbKp,positive,0.5709598714339522
Ketika kebijakan berpihak pada rakyat kecil hasilnya terasa nyata. Anak-anak tumbuh sehat sekolah lebih fokus dan peternak lokal ikut sejahtera. Langkah Presiden Prabowo menyiapkan aturan khusus #MBG adalah bentuk komitmen keberlanjutan. #LanjutkanMBG https://t.co/pR1nRzXfiy,positive,0.601845266089101
Waktu jambore nasional jamaah tani muhammadiyah bulan lalu sampe muak denger tiap sambutan ngomongin program MBG terus dan terkesan dipuja2. Agak kurang nih esensi pertanian nya Tapi yaa sy jg cuman panitia yg mengusahakan acara lancar sesuai rencana A-Z,negative,0.44634652859771795
2+10 aja masih 13 ini mau ngitung mbg,negative,0.5386384712930132
Setahun berjalan hasilnya mulai terlihat. Anak-anak di SDN 07 Pulogebang makin sehat makin semangat belajar bahkan bisa nabung dari uang jajan yang berkurang. Program #MBG benar-benar berdampak nyata #LanjutkanMBG https://t.co/EQ2oUVueQy,positive,0.5145228558901959
Langkah Presiden Prabowo menyiapkan aturan khusus untuk #MBG menunjukkan keseriusan pemerintah memastikan program ini berjalan aman sehat dan tepat sasaran. Bukan cuma bagi siswa tapi juga buat peternak dan UMKM lokal #LanjutkanMBG https://t.co/ulcKP8QAIn,positive,0.6629301499875776
the only mbg i love is makanan bergizi gweh https://t.co/nyZlIbgtiR,positive,0.48019049017375914
Prabowo Perintahkan Dapur MBG Siapkan Dua Jenis Lauk Setiap Hari https://t.co/H1ezbm2XJM,positive,0.5266645127721317
Program MBG di SDN 07 Pulogebang sukses banget! Anak-anak makin sehat berat badan naik dan yang keren pada bisa NABUNG dari uang jajan karena udah dapet makan bergizi di sekolah Salut buat Bu Catharina Yenny &amp; tim yang udah bikin perubahan nyata. https://t.co/916dVS9MO9,positive,0.5973585690501914
@KangManto123 MBG tu G nya apa to? kok bisa ada pungutan?,negative,0.5114702459875236
Berarti menu MBG hari ini nasi goreng atau nggak persiapan makan sore/malam,negative,0.43652857463081596
